"IssuerID","State","Plan Type","Global_rate","S1_rate","S1D1_rate","S1D1C1_rate","S1D1C2_rate","S1D1C3_rate","S1D1C4_rate","S1D2_rate","S1D2C5_rate","S1D3_rate","S1D3C6_rate","S1D3C7_rate","S1D3C8_rate","S1D3C9_rate","S2_rate","S2D9_rate","S2D9C15_rate","S2D6_rate","S2D6C12_rate","S3_rate","S3D7_rate","S3D7C13_rate","S3D8_rate","S3D8C14_rate","S1D1C1M1_den","S1D1C1M1_rate","S1D1C2M2_den","S1D1C2M2_rate","S1D1C2M3_den","S1D1C2M3_rate","S1D1C2M4_den","S1D1C2M4_rate","S1D1C2M5_den","S1D1C2M5_rate","S1D1C3M6_den","S1D1C3M6_rate","S1D1C3M7_den","S1D1C3M7_rate","S1D1C3M8_den","S1D1C3M8_rate","S1D1C4M9_den","S1D1C4M9_rate","S1D1C4M10_den","S1D1C4M10_rate","S1D1C4M12_den","S1D1C4M12_rate","S1D1C4M13_den","S1D1C4M13_rate","S1D2C5M14_den","S1D2C5M14_rate","S1D2C5M15_den","S1D2C5M15_rate","S1D3C6M16_den","S1D3C6M16_rate","S1D3C6M17_den","S1D3C6M17_rate","S1D3C6M18_den","S1D3C6M18_rate","S1D3C7M19_den","S1D3C7M19_rate","S1D3C7M20_den","S1D3C7M20_rate","S1D3C8M21_den","S1D3C8M21_rate","S1D3C8M23_den","S1D3C8M23_rate","S1D3C8M24_den","S1D3C8M24_rate","S1D3C8M25_den","S1D3C8M25_rate","S1D3C9M26_den","S1D3C9M26_rate","S1D3C9M27_den","S1D3C9M27_rate","S1D3C9M47_den","S1D3C9M47_rate","S1D3C9M30_den","S1D3C9M30_rate","S1D3C9M31_den","S1D3C9M31_rate","S1D3C9M32_den","S1D3C9M32_rate","S2D9C15M33_den","S2D9C15M33_rate","S2D9C15M34_den","S2D9C15M34_rate","S2D6C12M36_den","S2D6C12M36_rate","S2D6C12M37_den","S2D6C12M37_rate","S2D6C12M38_den","S2D6C12M38_rate","S3D7C13M39_den","S3D7C13M39_rate","S3D7C13M40_den","S3D7C13M40_rate","S3D7C13M41_den","S3D7C13M41_rate","S3D7C13M42_den","S3D7C13M42_rate","S3D8C14M43_den","S3D8C14M43_rate","S3D8C14M44_den","S3D8C14M44_rate","S3D8C14M45_den","S3D8C14M45_rate"
38128,ID,POS,2,1,2,2,1,3,2,2,2,3,1,3,2,2,4,4,4,5,5,4,3,3,4,4,40,0.525,195,0.5205129,22,0.2727273,3,0,158,0.1962026,411,0.5815085,1394,0.67934,1085,0.6562212,411,0.379562,411,0.459854,411,0.9075426,630,0.5825397,1459,0.7930089,191,0.9041637,817,0.5177479,411,0.4574209,411,0.3698297,141,0.787234,141,0.6595745,348,0.8132184,313,0.3386581,228,0.4122807,50,0.5160544,0,0,12,0.5,33,0.2424242,411,0.4955393,8,0.625,241,0.6224066,196,0.760487351,176,0.862356927,172,0.815180999,162,0.903631343,96,0.862481585,25,0.84,35,0.9428571,67,0.3283582,171,0.8128655,172,0.494021698,138,0.779012623,231,0.742308045
38128,ID,PPO,1,1,1,CSR-I,1,2,1,1,1,2,1,3,1,CSR-I,3,3,3,3,3,3,3,3,2,2,3,0.6666667,57,0.5350877,11,0,.,NR,65,0.1846154,371,0.4097035,767,0.654498,513,0.6666667,276,0.2246377,276,0.2536232,276,0.8333333,368,0.5733696,787,0.7369759,34,0.6872537,123,0.5934959,411,0.3454988,351,0.3133903,132,0.6742424,132,0.75,384,0.6901042,280,0.2642857,247,0.3603239,51,0.4043137,0,0,6,0.3333333,9,0.2222222,411,0.3617194,6,0.6666667,216,0.4907407,212,0.743596454,171,0.815577846,188,0.758266209,157,0.870764913,106,0.857083675,25,0.72,23,0.9130435,35,0.1714286,116,0.8534483,182,0.435016593,159,0.731381769,245,0.693369582
38166,WI,EPO,3,3,4,2,3,5,5,3,3,4,4,3,3,4,3,3,3,2,2,4,3,3,4,4,210,0.5238095,373,0.7064343,55,0.3636364,3,0.2,389,0.1670952,411,0.8077859,4368,0.8592033,3858,0.8232245,411,0.5912409,411,0.7104623,411,0.9318735,1250,0.7952,5743,0.8607,623,0.9943445,3934,0.7097102,411,0.56691,411,0.6788321,69,0.7246377,69,0.8695652,411,0.9367397,492,0.3882114,325,0.4769231,109,0.5755182,.,NB,34,0.7647059,67,0.4626866,411,0.7875101,25,0.84,249,0.7710843,265,0.765758515,211,0.837014577,221,0.756503555,193,0.855685578,105,0.814355585,45,0.9111111,24,0.8333333,206,0.3058252,291,0.7800687,264,0.551723024,212,0.756778214,320,0.698706836
38344,AK,PPO,3,3,4,4,3,5,3,4,4,3,3,3,2,2,3,2,2,3,3,3,3,3,2,2,80,0.65,170,0.6617647,19,0.5263158,5,0.3928572,193,0.2668394,411,0.5377129,1505,0.9920266,1037,0.9893925,411,0.3576642,411,0.5766423,411,0.8564477,478,0.9874477,1769,0.7676653,294,0.6168945,546,0.5952381,411,0.5766423,411,0.5377129,113,0.7168142,113,0.8495575,411,0.8029197,200,0.415,283,0.4028269,57,0.497076,1779,0.4665542,69,0.6521739,78,0.1410256,411,0.569343,60,0.6166667,387,0.5917313,242,0.702763508,181,0.834629641,195,0.74954572,168,0.865696379,102,0.864395513,1,1,72,0.9722222,108,0.2962963,226,0.7920354,240,0.444825497,194,0.68287861,290,0.665508106
38345,WI,EPO,3,3,5,4,3,5,5,3,3,4,3,CSR-I,2,CSR-I,3,3,3,2,2,3,4,4,2,2,36,0.7222222,110,0.7045455,13,0.3846154,.,NR,98,0.2602041,411,0.8175182,522,0.8582375,553,0.8227848,260,0.6461538,260,0.6230769,260,0.9384615,190,0.8736842,683,0.7979502,145,0.4689827,706,0.6458924,365,0.6821918,401,0.6109726,18,0.8888889,18,1,100,0.84,96,0.3541667,247,0.5101215,57,0.4830827,.,NB,16,0.8125,15,0.2666667,234,0.8290598,20,0.75,68,0.8235294,212,0.738793186,158,0.856058246,186,0.735644096,138,0.845522805,79,0.805406599,20,0.95,9,0.7777778,39,0.4358974,77,0.7792208,203,0.416274737,171,0.733653325,255,0.629741505
38345,WI,HMO,4,4,4,3,3,5,4,4,4,4,4,5,2,3,4,4,4,4,4,3,3,3,3,3,169,0.5857988,315,0.7253968,46,0.3478261,7,0.5333334,286,0.222028,411,0.783455,3220,0.8680124,2979,0.8308157,411,0.4720195,411,0.6399027,411,0.9294404,1087,0.8316467,4152,0.8554913,592,0.6443352,2836,0.7038082,403,0.6674938,398,0.6180905,108,0.8611111,108,0.9537037,120,0.9083333,401,0.3840399,335,0.4507463,70,0.4582633,.,NB,48,0.8125,52,0.25,380,0.7561403,41,0.804878,273,0.7948718,284,0.756623554,228,0.880431294,244,0.782937095,218,0.88161094,121,0.854481381,53,0.8867925,36,0.8611111,170,0.3411765,251,0.7729084,240,0.454028652,202,0.731921056,333,0.707651484
38498,WA,EPO,3,3,3,2,2,5,4,5,5,3,3,3,2,CSR-I,3,3,3,2,2,3,4,4,1,1,39,0.4615385,130,0.5961539,6,0.1666667,7,0.6153846,155,0.1774194,411,0.5206813,1459,0.9801234,1244,0.9839228,411,0.4574209,411,0.56691,411,0.892944,446,0.970852,1425,0.8245614,175,0.4452514,620,0.6709677,411,0.5742092,411,0.5425791,70,0.7142857,70,0.7428571,411,0.7591241,164,0.347561,368,0.486413,41,0.4308943,.,NB,14,0.7857143,19,0.0526316,411,0.6269262,7,0.8571429,150,0.7666667,316,0.7195012,266,0.848625056,280,0.73211518,239,0.871334684,153,0.821827804,7,1,52,0.9807692,48,0.4375,116,0.8189655,293,0.40180239,211,0.66960684,375,0.578817792
40047,MI,HMO,3,3,2,CSR-I,2,3,3,4,4,4,2,3,4,3,3,2,2,4,4,3,3,3,2,2,26,0.6538462,187,0.6016043,35,0.3714286,.,NR,209,0.1483254,411,0.6180049,1747,0.6966228,1252,0.5822684,411,0.3746959,411,0.5742092,411,0.9221411,617,0.5867099,1759,0.8402501,206,0.5253204,176,0.5511364,411,0.5012165,411,0.3479319,46,0.8478261,46,0.7608696,411,0.9124088,226,0.5973451,210,0.4571429,90,0.6117216,.,NB,20,0.75,46,0.2391304,411,0.8037307,11,0.8181818,267,0.7078652,200,0.729568762,177,0.814184189,175,0.749383385,165,0.892237395,95,0.823944289,44,0.8409091,54,0.9074074,116,0.4827586,137,0.7810219,192,0.494883113,175,0.670520734,221,0.671826615
40308,VA,PPO,NG,4,4,CSR-I,4,4,4,5,5,4,4,CSR-I,4,4,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,11,0.7272727,48,0.6875,21,0.4761905,.,NR,44,0.2954546,149,0.5436242,199,0.8944724,191,0.8376963,87,0.5747126,87,0.4942529,87,0.9425287,85,0.7058824,265,0.890566,79,1.2479409,70,0.7285714,411,0.7007299,230,0.6521739,22,0.6363636,22,0.7727273,411,0.7737226,26,0.3846154,62,0.5806452,13,0.4615385,206,0.538835,14,0.6428571,3,0.3333333,150,0.7111111,4,1,39,0.9230769,70,0.745686927,54,0.800244604,55,0.817210008,48,0.911177465,47,0.876535012,10,1,19,1,14,0.0714286,25,0.84,62,0.491727295,51,0.681192472,70,0.758783822
40513,CA,HMO,4,4,4,2,4,4,5,4,4,5,5,5,4,4,3,2,2,3,3,5,4,4,4,4,2619,0.4975181,4769,0.6935416,722,0.7188366,101,0.5736962,3723,0.3353479,36757,0.807166,38606,0.808579,36965,0.7605573,24282,0.7727535,24282,0.7018779,24282,0.9262828,16933,0.7801925,49535,0.8768951,5220,0.7322757,43071,0.83634,161801,0.7909098,105863,0.7646014,3459,0.8762648,3459,0.9577913,220455,0.9684743,8021,0.7313303,258,0.5581395,39,0.5882704,.,NR,1113,0.8427673,1479,0.5368492,19698,0.9395032,1166,0.8679245,6048,0.7881944,247,0.747089009,187,0.797461457,193,0.802826058,168,0.856263242,108,0.808696024,312,0.9326923,1147,0.9869224,1227,0.5256724,4615,0.8496208,239,0.526970442,220,0.728619997,273,0.744157707
41047,OH,HMO,3,3,3,2,3,4,3,5,5,3,2,3,4,2,3,3,3,3,3,3,2,2,2,2,68,0.4705882,235,0.712766,40,0.275,7,0.375,256,0.2167969,411,0.5571776,3865,0.8168176,3551,0.7654182,411,0.3309002,411,0.4184915,411,0.9270073,1455,0.7704467,4099,0.820444,220,0.4602992,633,0.6303318,411,0.4111922,411,0.4403893,111,0.6756757,111,0.8288288,342,0.8625731,321,0.4018692,310,0.483871,66,0.7,8,0,17,0.7058824,31,0.2580645,411,0.514193,11,0.7272727,227,0.7488987,287,0.757296029,262,0.826013151,262,0.74779184,234,0.8534055,158,0.852241701,52,0.8461538,51,0.9215686,148,0.25,159,0.6415094,256,0.506597602,229,0.710037613,309,0.65629288
41304,MA,HMO,5,4,4,3,3,4,5,4,4,5,5,5,4,4,5,5,5,5,5,5,4,4,3,3,182,0.5879121,398,0.638191,65,0.6307692,12,0.5333334,396,0.2045455,411,0.7396594,2575,0.8481553,2859,0.8146205,366,0.726776,366,0.6721311,366,0.9125683,775,0.8258065,2904,0.8798209,628,0.6704611,2720,0.8205882,250,0.792,354,0.7033898,162,0.8641975,162,0.962963,207,0.9082126,364,0.6758242,203,0.5418719,29,0.659688,1034,0.4448743,76,0.8815789,59,0.2033898,296,0.8671171,61,0.9508197,274,0.919708,211,0.829021762,178,0.898286319,174,0.824285466,158,0.893617236,127,0.891244033,62,0.9677419,79,0.9873418,133,0.5263158,348,0.7557471,183,0.487850849,145,0.739418654,218,0.754842519
41842,DC,EPO,NG,2,CSR-I,CSR-I,CSR-I,2,CSR-I,3,3,3,3,CSR-I,2,3,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,3,0.3333333,5,0.8,1,0,.,NR,1,0,37,0.4864865,41,0.6829268,37,0.5675676,11,0.3636364,11,0.7272727,11,0.7272727,10,0.7,38,0.7894737,7,0,52,0.5769231,267,0.6516854,102,0.5980392,8,1,8,0.875,272,0.7794118,22,0.4545455,30,0.3666667,3,0.5555556,137,0.2408759,7,1,6,0,93,0.6881721,3,1,34,0.8823529,30,0.809205546,26,0.821158903,28,0.779668708,23,0.787048846,16,0.756839841,4,1,6,1,7,0.5714286,12,0.75,25,0.55014445,14,0.673375592,33,0.70970349
41842,DC,POS,4,3,3,3,CSR-I,3,3,4,4,4,4,3,4,3,4,4,4,CSR-I,CSR-I,3,4,4,2,2,52,0.5961538,89,0.6966292,3,0.3333333,10,0.521978,9,0.2222222,411,0.5863747,483,0.7598344,463,0.7365011,180,0.5888889,180,0.5722222,180,0.9,164,0.7012195,588,0.829932,75,1.5874906,419,0.7064439,411,0.7128954,384,0.6796875,92,0.7282609,92,0.8804348,335,0.8089552,177,0.440678,116,0.637931,18,0.3148148,1226,0.3075041,73,0.7534247,49,0.244898,411,0.6836983,63,0.968254,282,0.8510638,116,0.786970867,88,0.85006218,103,0.786453623,81,0.860997752,68,0.883032567,79,0.9493671,95,0.9368421,75,0.2933333,130,0.8461538,106,0.419625683,77,0.688448181,124,0.713337997
41921,VA,EPO,2,2,4,4,3,3,3,3,3,3,2,3,3,2,2,2,2,CSR-I,CSR-I,3,3,3,2,2,49,0.6734694,526,0.7072243,344,0.4127907,6,0.1363637,848,0.2676887,411,0.5498783,10137,0.7857354,9710,0.7428424,411,0.2798054,411,0.5815085,5005,0.9096903,4757,0.7191507,12250,0.8743673,335,0.9493539,116,0.6810345,411,0.3990268,403,0.3995037,364,0.6593407,364,0.8241758,328,0.7835366,1979,0.4830723,127,0.496063,20,0.5666667,.,NB,71,0.6478873,97,0.1649485,411,0.6950527,28,0.7857143,1805,0.7534626,117,0.70502907,98,0.807677209,100,0.724694868,93,0.865419249,56,0.847730708,273,0.9267399,267,0.928839,226,0.3539823,626,0.6757188,122,0.490443178,100,0.664283033,131,0.630971994
42261,UT,EPO,3,2,3,CSR-I,3,3,3,3,3,3,3,2,3,2,4,3,3,5,5,4,4,4,3,3,20,0.55,189,0.5211641,110,0.4181818,4,0.3333334,228,0.2960527,411,0.7420925,1559,0.6382296,1279,0.6059421,411,0.3868613,411,0.5596107,411,0.919708,743,0.5329744,1571,0.8109484,112,0.370199,0,0,411,0.4355231,411,0.5961071,192,0.6510417,192,0.6979167,1013,0.7364265,465,0.4451613,315,0.5777778,29,0.5632184,.,NB,32,0.625,48,0.1875,384,0.6519097,14,0.2857143,760,0.6013158,284,0.747322954,223,0.835522577,251,0.837125783,209,0.893590936,161,0.885062449,82,0.8780488,95,0.9473684,37,0.3783784,118,0.8389831,268,0.455922949,230,0.74988462,316,0.720609621
42690,MA,HMO,5,4,4,2,3,4,5,4,4,5,5,CSR-I,5,4,4,4,4,4,4,4,4,4,2,2,36,0.4722222,78,0.7051282,5,0.2,16,0.6358696,80,0.19375,407,0.6879607,387,0.8320413,449,0.7728285,161,0.826087,161,0.6645963,161,0.9689441,118,0.7881356,506,0.8695652,113,0.8889521,443,0.8103837,296,0.7871622,335,0.7940299,29,0.862069,29,0.9655172,229,0.8646288,110,0.7090909,170,0.7352941,23,0.6231884,.,NB,11,0.9090909,41,0.2682927,305,0.8710383,19,0.8947368,104,0.9134615,173,0.808186984,156,0.853685135,156,0.811730935,136,0.880960763,110,0.879123724,32,1,26,1,20,0.55,31,0.8709677,140,0.415335496,126,0.705917083,180,0.725759405
45127,PA,PPO,3,3,4,4,3,4,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,2,2,154,0.7142857,577,0.6265165,81,0.4444444,7,0.0909091,299,0.2976589,411,0.5620438,4246,0.7910975,3984,0.7858936,411,0.5352798,411,0.6155718,411,0.9026764,1457,0.7748799,4572,0.8396763,765,0.803687,2364,0.7237733,407,0.5921376,7616,0.4375,200,0.74,200,0.875,229,0.8951965,495,0.3878788,215,0.4372093,28,0.6071429,2049,0.522206,59,0.6610169,97,0.1958763,401,0.7082294,68,0.8676471,323,0.8142415,208,0.76293183,188,0.849910602,188,0.743271687,181,0.879708411,114,0.850658723,124,0.9112903,171,0.9181287,282,0.3049645,317,0.7413249,174,0.472678929,138,0.689169532,222,0.674623699
45532,MD,PPO,4,4,3,CSR-I,3,3,3,5,5,4,4,CSR-I,4,CSR-I,4,3,3,4,4,3,2,2,3,3,23,0.7826087,66,0.6287879,19,0.5789474,3,0.375,67,0.3059702,411,0.4817518,585,0.8273504,582,0.7886598,283,0.5017668,283,0.5229682,283,0.8975265,236,0.7711864,723,0.8865837,95,0.2358899,262,0.759542,411,0.6642336,411,0.6472019,18,0.6111111,18,0.7777778,411,0.7688564,67,0.4776119,192,0.5104167,41,0.6900407,14,0.6428571,8,0.625,7,0.4285714,112,0.6488096,3,1,30,0.7666667,191,0.785455437,172,0.827363001,170,0.822492571,149,0.890834139,135,0.850860933,10,1,11,0.9090909,47,0.3404255,53,0.7169811,163,0.496938655,116,0.697323191,198,0.759345145
45636,KY,HMO,3,3,3,3,2,3,3,4,4,3,2,3,3,2,3,3,3,4,4,3,2,2,2,2,127,0.5669291,500,0.654,105,0.247619,10,0.25,485,0.2103093,411,0.5060827,8461,0.767167,7198,0.6815782,548,0.4361314,548,0.4817518,548,0.9452555,2906,0.7147281,8676,0.8643384,591,0.6536563,728,0.6208791,411,0.4452555,411,0.4160584,319,0.6489028,319,0.8244514,411,0.8199513,768,0.4036458,297,0.5622896,68,0.6079163,1157,0.0095073,81,0.7530864,106,0.1886792,411,0.6342255,54,0.6111111,973,0.7728674,299,0.753497099,254,0.850307267,256,0.754474002,233,0.884391812,159,0.867209928,236,0.9067797,201,0.8955224,363,0.2424242,365,0.7205479,269,0.515345611,217,0.70088163,308,0.627241881
45786,TX,HMO,2,2,1,2,1,1,3,5,5,2,2,2,1,2,1,1,1,2,2,3,2,2,3,3,462,0.4393939,1981,0.4194851,396,0.2171717,26,0.1428572,1626,0.1608242,411,0.4282238,29493,0.5958024,28616,0.4684442,411,0.4306569,411,0.5036496,411,0.9026764,15578,0.5547567,28396,0.9196366,2619,0.6808569,8792,0.647748,411,0.4671533,411,0.3868613,411,0.5912409,411,0.6861314,411,0.7883212,3646,0.458859,252,0.3849206,67,0.3527588,.,NB,236,0.5635593,411,0.1581509,411,0.5904298,103,0.6407767,2303,0.636561,240,0.694346812,205,0.747158754,192,0.76705436,196,0.831090076,110,0.794398903,414,0.7415459,657,0.8340944,2168,0.2333948,1824,0.7077851,238,0.556085884,225,0.687018508,273,0.712740652
46944,AL,PPO,3,3,3,3,3,3,3,4,4,4,3,4,3,2,4,3,3,4,4,3,1,1,3,3,1139,0.5926251,3087,0.6041464,552,0.2391304,31,0.4816667,2470,0.2362348,411,0.676399,25839,0.7299044,19707,0.6844776,411,0.406326,411,0.5839416,411,0.9051095,9479,0.6977529,36078,0.8867454,6053,0.7665923,15074,0.6974924,59868,0.5588962,40436,0.5292314,305,0.8557377,305,0.9081967,159,0.9433962,3805,0.4754271,304,0.4276316,98,0.4957358,4794,0.597622,171,0.8011696,232,0.2543103,2954,0.2767998,130,0.7153846,888,0.6238739,299,0.772078575,271,0.842819464,270,0.813343171,256,0.879143167,166,0.867943189,162,0.9197531,252,0.7698413,3282,0.1962218,3217,0.5924775,272,0.507186574,226,0.708934926,309,0.735049698
47579,CA,HMO,3,2,3,CSR-I,1,4,4,4,4,4,3,CSR-I,3,CSR-I,2,1,1,2,2,5,5,5,3,3,17,0.4705882,44,0.4318182,3,0,.,NR,47,0.2234043,411,0.6788321,1113,0.7933513,1181,0.7366638,411,0.459854,682,0.5659824,411,0.8905109,531,0.8568738,1069,0.8175865,115,0.8513668,1402,0.639087,3843,0.5659641,3593,0.5251879,17,0.7647059,17,0.9411765,184,0.9402174,61,0.5901639,174,0.3850575,58,0.4736842,.,BR,6,0.5,9,0.5555556,111,0.7057057,2,0,24,0.6666667,165,0.669818378,129,0.80437819,121,0.774560577,123,0.838836178,67,0.755388175,0,0,4,1,88,0.5909091,43,0.9069767,152,0.497220928,158,0.693857155,183,0.725805697
49046,GA,HMO,3,2,2,3,2,2,2,4,4,3,2,2,2,2,3,3,3,4,4,3,2,2,3,3,330,0.5515152,1317,0.5429006,203,0.3054187,60,0.4210527,783,0.2420179,411,0.5231144,10208,0.5976685,8123,0.5979318,411,0.2822384,411,0.5158151,411,0.892944,4093,0.5780601,11456,0.8622556,1982,0.7490518,3000,0.6323333,24227,0.4606018,411,0.4306569,296,0.6114865,296,0.75,172,0.8430233,1467,0.4867076,220,0.4136364,44,0.4899577,4263,0.1487216,107,0.8130841,156,0.2179487,371,0.6469003,68,0.7205882,599,0.6510851,220,0.763169714,191,0.83263941,188,0.79601824,180,0.875242071,110,0.857951189,442,0.8484163,488,0.8504098,1017,0.2300885,966,0.6863354,213,0.530974937,169,0.707840291,234,0.725620894
49375,CO,EPO,3,3,3,3,3,4,3,4,4,4,3,4,3,3,3,3,3,3,3,4,4,4,2,2,125,0.576,375,0.6706667,60,0.3833333,12,0.4404762,352,0.2201705,411,0.6082725,2134,0.7933458,2187,0.7453132,411,0.4209246,411,0.6447689,411,0.8953771,635,0.7543307,2444,0.8338789,417,0.71965,1277,0.7235709,407,0.6461916,371,0.5336927,164,0.8231707,164,0.9146341,321,0.7850467,379,0.4010554,173,0.5895954,26,0.6923077,.,NB,98,0.7755102,98,0.255102,376,0.7783688,80,0.8125,456,0.8640351,167,0.733369311,148,0.850517517,149,0.759944889,137,0.864770509,102,0.850740385,118,0.9661017,150,0.92,142,0.4577465,187,0.8663102,157,0.456257952,127,0.695883253,179,0.639016127
49526,NY,POS,4,3,3,2,2,4,5,4,4,5,4,CSR-I,4,CSR-I,3,3,3,3,3,3,2,2,3,3,34,0.4705882,54,0.5092593,9,0.4444444,.,NR,65,0.223077,411,0.7445255,580,0.812069,622,0.7491961,211,0.7203791,211,0.6303318,211,0.9478673,162,0.808642,701,0.8302425,115,0.6129517,552,0.7844203,321,0.7819315,388,0.6701031,9,1,9,1,100,0.98,71,0.6197183,361,0.531856,87,0.6245211,.,NB,5,0.8,2,1,51,0.9084967,3,1,18,0.9444444,349,0.781273871,313,0.820555528,311,0.757351909,288,0.845029035,206,0.873505823,12,1,5,0.8,47,0.2340426,32,0.71875,283,0.461346593,245,0.750127122,371,0.681586588
49831,WA,EPO,4,4,4,4,3,4,4,5,5,4,3,2,4,3,3,3,3,4,4,3,4,4,2,2,119,0.6638655,353,0.5835694,64,0.53125,10,0.3583334,415,0.2409639,411,0.4720195,3631,0.9848527,3440,0.9813953,411,0.4403893,411,0.4379562,411,0.8978102,1069,0.9831618,4078,0.8531143,397,0.5086738,1823,0.7081733,409,0.6185819,411,0.5985401,164,0.6036585,164,0.7073171,411,0.8418491,521,0.4587332,271,0.6494465,34,0.5442662,.,NB,54,0.7037037,62,0.3064516,411,0.5271695,30,0.7666667,515,0.784466,253,0.729817709,217,0.834458223,225,0.741583223,198,0.865299686,148,0.88202808,5,1,111,0.972973,117,0.4188034,271,0.8265683,224,0.433410651,177,0.700523366,278,0.615648335
50328,WV,HMO,1,1,3,CSR-I,2,3,3,1,1,3,1,2,2,3,3,3,3,3,3,2,1,1,2,2,27,0.5925926,81,0.6296296,11,0.1818182,.,NR,53,0.1792453,411,0.4939173,1653,0.7773745,1317,0.7395596,548,0.3521898,548,0.4324818,548,0.8959854,584,0.7517123,1645,0.6589666,139,0.9256688,113,0.5663717,411,0.3260341,411,0.3187348,30,0.6,30,0.7666667,411,0.8467153,67,0.2537313,300,0.5333333,72,0.5600548,70,0.4142857,5,0.6,4,0.25,134,0.5945274,5,0.8,39,0.7435897,284,0.721757105,240,0.861981147,251,0.712981162,227,0.879515236,123,0.841722081,16,0.875,21,0.8571429,86,0.1744186,48,0.6875,261,0.519686219,219,0.69164858,308,0.59006204
53732,WA,EPO,NG,3,CSR-I,CSR-I,CSR-I,4,CSR-I,4,4,3,3,CSR-I,1,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,0,0,20,0.8,0,0,.,NR,2,0.25,25,0.64,51,0.7058824,40,0.875,16,0.5,16,0.5,16,0.75,11,0.8181818,43,0.8604651,3,0,7,1,202,0.4257426,33,0.6666667,1,1,1,1,52,0.8269231,3,0.6666667,65,0.2769231,6,0.3333334,0,0,1,1,1,0,12,0.75,0,0,3,0.6666667,51,0.698371515,43,0.879247439,47,0.707099213,39,0.88218165,24,0.862439254,6,0.8333333,9,0.8888889,1,1,4,1,44,0.393469233,36,0.698386251,63,0.561673524
53882,IL,HMO,2,2,3,2,3,3,3,4,4,3,1,3,2,3,1,1,1,CSR-I,CSR-I,3,2,2,2,2,42,0.4285714,183,0.6557378,66,0.3787879,.,NR,177,0.2740113,411,0.56691,2076,0.7263969,1807,0.6646375,411,0.3479319,411,0.5523114,411,0.9075426,813,0.6777368,2069,0.8182697,224,0.5360645,0,0,411,0.3430657,411,0.3333333,71,0.7042254,71,0.8591549,411,0.783455,241,0.3983402,127,0.4724409,18,0.5555556,.,NB,24,0.5,47,0.212766,392,0.710034,13,0.6153846,190,0.7473684,107,0.678077924,91,0.778478995,94,0.750398248,89,0.853989813,38,0.817193251,29,0.8965517,48,0.8958333,101,0.2871287,106,0.7358491,118,0.474668227,97,0.687607476,136,0.653294824
53901,AZ,HMO,2,2,3,3,3,3,3,4,4,2,1,2,1,1,1,1,1,1,1,3,2,2,2,2,169,0.5621302,398,0.6633166,63,0.3968254,18,0.4274194,369,0.2059621,411,0.43309,4264,0.7610225,3459,0.7114773,411,0.4622871,411,0.5182482,411,0.8613139,1463,0.7088175,4444,0.8114311,728,0.67412,1789,0.6226942,411,0.3844282,411,0.3357664,240,0.5333333,240,0.6458333,411,0.649635,552,0.375,282,0.3617021,72,0.4829365,.,NB,151,0.6225166,228,0.127193,411,0.4111922,93,0.4731183,968,0.5227273,250,0.686210471,218,0.767028947,216,0.696655592,205,0.818676418,137,0.805606729,211,0.8056872,216,0.9074074,327,0.3058104,182,0.6813187,244,0.484650836,187,0.661249947,288,0.624662694
54172,FL,HMO,2,2,1,2,1,1,2,4,4,2,1,1,2,3,2,2,2,2,2,3,2,2,2,2,83,0.4337349,1018,0.5535364,105,0.2571429,25,0.5460993,510,0.1647059,5539,0.3433833,4708,0.6278675,3918,0.4905564,2413,0.220058,2413,0.4886034,2413,0.8947368,1871,0.5521112,4408,0.8883848,1004,0.7343355,1968,0.5401423,15217,0.4720379,10439,0.2684165,365,0.4191781,365,0.6438356,14252,0.6934465,668,0.6122754,181,0.2486188,54,0.4814815,.,NB,62,0.7580645,111,0.2432432,1222,0.6374795,55,0.7272727,314,0.8503185,178,0.690976698,138,0.839967506,131,0.735965325,131,0.83457758,85,0.869632865,107,0.7570093,294,0.9217687,287,0.4006969,322,0.6490683,176,0.521955407,161,0.666289282,195,0.677219938
54192,IN,HMO,3,3,3,3,3,3,3,4,4,3,2,3,3,2,3,3,3,3,3,3,2,2,2,2,171,0.6315789,657,0.717656,167,0.3592814,14,0.8409091,652,0.2185583,411,0.5012165,11594,0.782905,9607,0.7200999,548,0.3521898,548,0.5091241,548,0.899635,4173,0.7323269,12737,0.8097668,632,0.5869864,1560,0.6012821,411,0.4257908,411,0.406326,398,0.6884422,398,0.7437186,411,0.7883212,1302,0.3195084,336,0.5744048,75,0.5765766,1470,0.3986395,131,0.5496183,151,0.1589404,411,0.5206812,75,0.7333333,1281,0.704918,318,0.752590353,269,0.830410769,280,0.743949964,259,0.87345957,155,0.838422192,197,0.8274112,251,0.8804781,409,0.2420538,511,0.7455969,292,0.481677987,223,0.672346606,343,0.636082651
